 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1LAO = L A O (Lima Alfa Oscar) [.-.. .- ---]
 PU1LAQ = L A Q (Lima Alfa Quebec) [.-.. .- --.-]
 PU1LBK = L B K (Lima Bravo Kilo) [.-.. -... -.-]
 PU1LBN = L B N (Lima Bravo November) [.-.. -... -.]
 PU1LBQ = L B Q (Lima Bravo Quebec) [.-.. -... --.-]
 PU1LBW = L B W (Lima Bravo Whiskey) [.-.. -... .--]
 PU1LBY = L B Y (Lima Bravo Yankee) [.-.. -... -.--]
 PU1LCQ = L C Q (Lima Charlie Quebec) [.-.. -.-. --.-]
 PU1LCU = L C U (Lima Charlie Uniform) [.-.. -.-. ..-]
 PU1LCW = L C W (Lima Charlie Whiskey) [.-.. -.-. .--]
 PU1LCZ = L C Z (Lima Charlie Zulu) [.-.. -.-. --..]
 PU1LDH = L D H (Lima Delta Hotel) [.-.. -.. ....]
 PU1LDJ = L D J (Lima Delta Juliett) [.-.. -.. .---]
 PU1LDU = L D U (Lima Delta Uniform) [.-.. -.. ..-]
 PU1LDW = L D W (Lima Delta Whiskey) [.-.. -.. .--]
 PU1LDY = L D Y (Lima Delta Yankee) [.-.. -.. -.--]
 PU1LEA = L E A (Lima Echo Alfa) [.-.. . .-]
 PU1LEH = L E H (Lima Echo Hotel) [.-.. . ....]
 PU1LEJ = L E J (Lima Echo Juliett) [.-.. . .---]
 PU1LEK = L E K (Lima Echo Kilo) [.-.. . -.-]
 PU1LEQ = L E Q (Lima Echo Quebec) [.-.. . --.-]
 PU1LER = L E R (Lima Echo Romeo) [.-.. . .-.]
 PU1LEU = L E U (Lima Echo Uniform) [.-.. . ..-]
 PU1LEW = L E W (Lima Echo Whiskey) [.-.. . .--]
 PU1LFJ = L F J (Lima Foxtrot Juliett) [.-.. ..-. .---]
 PU1LFK = L F K (Lima Foxtrot Kilo) [.-.. ..-. -.-]
 PU1LFT = L F T (Lima Foxtrot Tango) [.-.. ..-. -]
 PU1LFU = L F U (Lima Foxtrot Uniform) [.-.. ..-. ..-]
 PU1LFV = L F V (Lima Foxtrot Victor) [.-.. ..-. ...-]
 PU1LFW = L F W (Lima Foxtrot Whiskey) [.-.. ..-. .--]
 PU1LFY = L F Y (Lima Foxtrot Yankee) [.-.. ..-. -.--]
 PU1LGD = L G D (Lima Golf Delta) [.-.. --. -..]
 PU1LGE = L G E (Lima Golf Echo) [.-.. --. .]
 PU1LGH = L G H (Lima Golf Hotel) [.-.. --. ....]
 PU1LGI = L G I (Lima Golf India) [.-.. --. ..]
 PU1LGQ = L G Q (Lima Golf Quebec) [.-.. --. --.-]
 PU1LGT = L G T (Lima Golf Tango) [.-.. --. -]
 PU1LGV = L G V (Lima Golf Victor) [.-.. --. ...-]
 PU1LHB = L H B (Lima Hotel Bravo) [.-.. .... -...]
 PU1LHI = L H I (Lima Hotel India) [.-.. .... ..]
 PU1LHK = L H K (Lima Hotel Kilo) [.-.. .... -.-]
 PU1LHN = L H N (Lima Hotel November) [.-.. .... -.]
 PU1LHQ = L H Q (Lima Hotel Quebec) [.-.. .... --.-]
 PU1LHR = L H R (Lima Hotel Romeo) [.-.. .... .-.]
 PU1LHS = L H S (Lima Hotel Sierra) [.-.. .... ...]
 PU1LHT = L H T (Lima Hotel Tango) [.-.. .... -]
 PU1LHU = L H U (Lima Hotel Uniform) [.-.. .... ..-]
 PU1LHV = L H V (Lima Hotel Victor) [.-.. .... ...-]
 PU1LHW = L H W (Lima Hotel Whiskey) [.-.. .... .--]
 PU1LHY = L H Y (Lima Hotel Yankee) [.-.. .... -.--]
 PU1LIB = L I B (Lima India Bravo) [.-.. .. -...]
 PU1LIG = L I G (Lima India Golf) [.-.. .. --.]
 PU1LIH = L I H (Lima India Hotel) [.-.. .. ....]
 PU1LIJ = L I J (Lima India Juliett) [.-.. .. .---]
 PU1LIK = L I K (Lima India Kilo) [.-.. .. -.-]
 PU1LIM = L I M (Lima India Mike) [.-.. .. --]
 PU1LIO = L I O (Lima India Oscar) [.-.. .. ---]
 PU1LIU = L I U (Lima India Uniform) [.-.. .. ..-]
 PU1LIV = L I V (Lima India Victor) [.-.. .. ...-]
 PU1LIW = L I W (Lima India Whiskey) [.-.. .. .--]
 PU1LIY = L I Y (Lima India Yankee) [.-.. .. -.--]
 PU1LJA = L J A (Lima Juliett Alfa) [.-.. .--- .-]
 PU1LJB = L J B (Lima Juliett Bravo) [.-.. .--- -...]
 PU1LJC = L J C (Lima Juliett Charlie) [.-.. .--- -.-.]
 PU1LJG = L J G (Lima Juliett Golf) [.-.. .--- --.]
 PU1LJI = L J I (Lima Juliett India) [.-.. .--- ..]
 PU1LJK = L J K (Lima Juliett Kilo) [.-.. .--- -.-]
 PU1LJP = L J P (Lima Juliett Papa) [.-.. .--- .--.]
 PU1LJQ = L J Q (Lima Juliett Quebec) [.-.. .--- --.-]
 PU1LJS = L J S (Lima Juliett Sierra) [.-.. .--- ...]
 PU1LJT = L J T (Lima Juliett Tango) [.-.. .--- -]
 PU1LJU = L J U (Lima Juliett Uniform) [.-.. .--- ..-]
 PU1LJV = L J V (Lima Juliett Victor) [.-.. .--- ...-]
 PU1LJW = L J W (Lima Juliett Whiskey) [.-.. .--- .--]
 PU1LJZ = L J Z (Lima Juliett Zulu) [.-.. .--- --..]
 PU1LKC = L K C (Lima Kilo Charlie) [.-.. -.- -.-.]
 PU1LKD = L K D (Lima Kilo Delta) [.-.. -.- -..]
 PU1LKE = L K E (Lima Kilo Echo) [.-.. -.- .]
 PU1LKF = L K F (Lima Kilo Foxtrot) [.-.. -.- ..-.]
 PU1LKG = L K G (Lima Kilo Golf) [.-.. -.- --.]
 PU1LKH = L K H (Lima Kilo Hotel) [.-.. -.- ....]
 PU1LKI = L K I (Lima Kilo India) [.-.. -.- ..]
 PU1LKN = L K N (Lima Kilo November) [.-.. -.- -.]
 PU1LKO = L K O (Lima Kilo Oscar) [.-.. -.- ---]
 PU1LKP = L K P (Lima Kilo Papa) [.-.. -.- .--.]
 PU1LKQ = L K Q (Lima Kilo Quebec) [.-.. -.- --.-]
 PU1LKR = L K R (Lima Kilo Romeo) [.-.. -.- .-.]
 PU1LKS = L K S (Lima Kilo Sierra) [.-.. -.- ...]
 PU1LKT = L K T (Lima Kilo Tango) [.-.. -.- -]
 PU1LKU = L K U (Lima Kilo Uniform) [.-.. -.- ..-]
 PU1LKV = L K V (Lima Kilo Victor) [.-.. -.- ...-]
 PU1LKW = L K W (Lima Kilo Whiskey) [.-.. -.- .--]
 PU1LKY = L K Y (Lima Kilo Yankee) [.-.. -.- -.--]
 PU1LKZ = L K Z (Lima Kilo Zulu) [.-.. -.- --..]
 PU1LMI = L M I (Lima Mike India) [.-.. -- ..]
 PU1LMJ = L M J (Lima Mike Juliett) [.-.. -- .---]
 PU1LMN = L M N (Lima Mike November) [.-.. -- -.]
 PU1LMQ = L M Q (Lima Mike Quebec) [.-.. -- --.-]
 PU1LMU = L M U (Lima Mike Uniform) [.-.. -- ..-]
 PU1LMW = L M W (Lima Mike Whiskey) [.-.. -- .--]
 PU1LNC = L N C (Lima November Charlie) [.-.. -. -.-.]
 PU1LNE = L N E (Lima November Echo) [.-.. -. .]
 PU1LNF = L N F (Lima November Foxtrot) [.-.. -. ..-.]
 PU1LNH = L N H (Lima November Hotel) [.-.. -. ....]
 PU1LNI = L N I (Lima November India) [.-.. -. ..]
 PU1LNJ = L N J (Lima November Juliett) [.-.. -. .---]
 PU1LNK = L N K (Lima November Kilo) [.-.. -. -.-]
 PU1LNM = L N M (Lima November Mike) [.-.. -. --]
 PU1LNO = L N O (Lima November Oscar) [.-.. -. ---]
 PU1LNP = L N P (Lima November Papa) [.-.. -. .--.]
 PU1LNQ = L N Q (Lima November Quebec) [.-.. -. --.-]
 PU1LNR = L N R (Lima November Romeo) [.-.. -. .-.]
 PU1LNT = L N T (Lima November Tango) [.-.. -. -]
 PU1LNU = L N U (Lima November Uniform) [.-.. -. ..-]
 PU1LNW = L N W (Lima November Whiskey) [.-.. -. .--]
 PU1LNZ = L N Z (Lima November Zulu) [.-.. -. --..]
 PU1LOA = L O A (Lima Oscar Alfa) [.-.. --- .-]
 PU1LOD = L O D (Lima Oscar Delta) [.-.. --- -..]
 PU1LOF = L O F (Lima Oscar Foxtrot) [.-.. --- ..-.]
 PU1LOH = L O H (Lima Oscar Hotel) [.-.. --- ....]
 PU1LOI = L O I (Lima Oscar India) [.-.. --- ..]
 PU1LOJ = L O J (Lima Oscar Juliett) [.-.. --- .---]
 PU1LOK = L O K (Lima Oscar Kilo) [.-.. --- -.-]
 PU1LPD = L P D (Lima Papa Delta) [.-.. .--. -..]
 PU1LPF = L P F (Lima Papa Foxtrot) [.-.. .--. ..-.]
 PU1LPG = L P G (Lima Papa Golf) [.-.. .--. --.]
 PU1LPJ = L P J (Lima Papa Juliett) [.-.. .--. .---]
 PU1LPU = L P U (Lima Papa Uniform) [.-.. .--. ..-]
 PU1LPV = L P V (Lima Papa Victor) [.-.. .--. ...-]
 PU1LPW = L P W (Lima Papa Whiskey) [.-.. .--. .--]
 PU1LQA = L Q A (Lima Quebec Alfa) [.-.. --.- .-]
 PU1LQB = L Q B (Lima Quebec Bravo) [.-.. --.- -...]
 PU1LQC = L Q C (Lima Quebec Charlie) [.-.. --.- -.-.]
 PU1LQD = L Q D (Lima Quebec Delta) [.-.. --.- -..]
 PU1LQE = L Q E (Lima Quebec Echo) [.-.. --.- .]
 PU1LQF = L Q F (Lima Quebec Foxtrot) [.-.. --.- ..-.]
 PU1LQG = L Q G (Lima Quebec Golf) [.-.. --.- --.]
 PU1LQI = L Q I (Lima Quebec India) [.-.. --.- ..]
 PU1LQJ = L Q J (Lima Quebec Juliett) [.-.. --.- .---]
 PU1LQK = L Q K (Lima Quebec Kilo) [.-.. --.- -.-]
 PU1LQM = L Q M (Lima Quebec Mike) [.-.. --.- --]
 PU1LQN = L Q N (Lima Quebec November) [.-.. --.- -.]
 PU1LQO = L Q O (Lima Quebec Oscar) [.-.. --.- ---]
 PU1LQR = L Q R (Lima Quebec Romeo) [.-.. --.- .-.]
 PU1LQS = L Q S (Lima Quebec Sierra) [.-.. --.- ...]
 PU1LQT = L Q T (Lima Quebec Tango) [.-.. --.- -]
 PU1LQU = L Q U (Lima Quebec Uniform) [.-.. --.- ..-]
 PU1LQV = L Q V (Lima Quebec Victor) [.-.. --.- ...-]
 PU1LQW = L Q W (Lima Quebec Whiskey) [.-.. --.- .--]
 PU1LQY = L Q Y (Lima Quebec Yankee) [.-.. --.- -.--]
 PU1LQZ = L Q Z (Lima Quebec Zulu) [.-.. --.- --..]
 PU1LRE = L R E (Lima Romeo Echo) [.-.. .-. .]
 PU1LRK = L R K (Lima Romeo Kilo) [.-.. .-. -.-]
 PU1LRO = L R O (Lima Romeo Oscar) [.-.. .-. ---]
 PU1LRP = L R P (Lima Romeo Papa) [.-.. .-. .--.]
 PU1LRQ = L R Q (Lima Romeo Quebec) [.-.. .-. --.-]
 PU1LRT = L R T (Lima Romeo Tango) [.-.. .-. -]
 PU1LRU = L R U (Lima Romeo Uniform) [.-.. .-. ..-]
 PU1LRV = L R V (Lima Romeo Victor) [.-.. .-. ...-]
 PU1LRY = L R Y (Lima Romeo Yankee) [.-.. .-. -.--]
 PU1LSB = L S B (Lima Sierra Bravo) [.-.. ... -...]
 PU1LSK = L S K (Lima Sierra Kilo) [.-.. ... -.-]
 PU1LSV = L S V (Lima Sierra Victor) [.-.. ... ...-]
 PU1LSW = L S W (Lima Sierra Whiskey) [.-.. ... .--]
 PU1LSY = L S Y (Lima Sierra Yankee) [.-.. ... -.--]
 PU1LTD = L T D (Lima Tango Delta) [.-.. - -..]
 PU1LTG = L T G (Lima Tango Golf) [.-.. - --.]
 PU1LTH = L T H (Lima Tango Hotel) [.-.. - ....]
 PU1LTJ = L T J (Lima Tango Juliett) [.-.. - .---]
 PU1LTK = L T K (Lima Tango Kilo) [.-.. - -.-]
 PU1LTN = L T N (Lima Tango November) [.-.. - -.]
 PU1LTO = L T O (Lima Tango Oscar) [.-.. - ---]
 PU1LTQ = L T Q (Lima Tango Quebec) [.-.. - --.-]
 PU1LTU = L T U (Lima Tango Uniform) [.-.. - ..-]
 PU1LTV = L T V (Lima Tango Victor) [.-.. - ...-]
 PU1LTW = L T W (Lima Tango Whiskey) [.-.. - .--]
 PU1LTY = L T Y (Lima Tango Yankee) [.-.. - -.--]
 PU1LTZ = L T Z (Lima Tango Zulu) [.-.. - --..]
 PU1LUE = L U E (Lima Uniform Echo) [.-.. ..- .]
 PU1LUH = L U H (Lima Uniform Hotel) [.-.. ..- ....]
 PU1LUQ = L U Q (Lima Uniform Quebec) [.-.. ..- --.-]
 PU1LUR = L U R (Lima Uniform Romeo) [.-.. ..- .-.]
 PU1LUT = L U T (Lima Uniform Tango) [.-.. ..- -]
 PU1LVD = L V D (Lima Victor Delta) [.-.. ...- -..]
 PU1LVG = L V G (Lima Victor Golf) [.-.. ...- --.]
 PU1LVH = L V H (Lima Victor Hotel) [.-.. ...- ....]
 PU1LVI = L V I (Lima Victor India) [.-.. ...- ..]
 PU1LVJ = L V J (Lima Victor Juliett) [.-.. ...- .---]
 PU1LVK = L V K (Lima Victor Kilo) [.-.. ...- -.-]
 PU1LVN = L V N (Lima Victor November) [.-.. ...- -.]
 PU1LVO = L V O (Lima Victor Oscar) [.-.. ...- ---]
 PU1LVP = L V P (Lima Victor Papa) [.-.. ...- .--.]
 PU1LVQ = L V Q (Lima Victor Quebec) [.-.. ...- --.-]
 PU1LVS = L V S (Lima Victor Sierra) [.-.. ...- ...]
 PU1LVT = L V T (Lima Victor Tango) [.-.. ...- -]
 PU1LVU = L V U (Lima Victor Uniform) [.-.. ...- ..-]
 PU1LVW = L V W (Lima Victor Whiskey) [.-.. ...- .--]
 PU1LVY = L V Y (Lima Victor Yankee) [.-.. ...- -.--]
 PU1LWC = L W C (Lima Whiskey Charlie) [.-.. .-- -.-.]
 PU1LWD = L W D (Lima Whiskey Delta) [.-.. .-- -..]
 PU1LWE = L W E (Lima Whiskey Echo) [.-.. .-- .]
 PU1LWF = L W F (Lima Whiskey Foxtrot) [.-.. .-- ..-.]
 PU1LWG = L W G (Lima Whiskey Golf) [.-.. .-- --.]
 PU1LWH = L W H (Lima Whiskey Hotel) [.-.. .-- ....]
 PU1LWI = L W I (Lima Whiskey India) [.-.. .-- ..]
 PU1LWJ = L W J (Lima Whiskey Juliett) [.-.. .-- .---]
 PU1LWK = L W K (Lima Whiskey Kilo) [.-.. .-- -.-]
 PU1LWM = L W M (Lima Whiskey Mike) [.-.. .-- --]
 PU1LWN = L W N (Lima Whiskey November) [.-.. .-- -.]
 PU1LWO = L W O (Lima Whiskey Oscar) [.-.. .-- ---]
 PU1LWP = L W P (Lima Whiskey Papa) [.-.. .-- .--.]
 PU1LWQ = L W Q (Lima Whiskey Quebec) [.-.. .-- --.-]
 PU1LWR = L W R (Lima Whiskey Romeo) [.-.. .-- .-.]
 PU1LWS = L W S (Lima Whiskey Sierra) [.-.. .-- ...]
 PU1LWT = L W T (Lima Whiskey Tango) [.-.. .-- -]
 PU1LWU = L W U (Lima Whiskey Uniform) [.-.. .-- ..-]
 PU1LWV = L W V (Lima Whiskey Victor) [.-.. .-- ...-]
 PU1LWY = L W Y (Lima Whiskey Yankee) [.-.. .-- -.--]
 PU1LWZ = L W Z (Lima Whiskey Zulu) [.-.. .-- --..]
 PU1LYB = L Y B (Lima Yankee Bravo) [.-.. -.-- -...]
 PU1LYC = L Y C (Lima Yankee Charlie) [.-.. -.-- -.-.]
 PU1LYD = L Y D (Lima Yankee Delta) [.-.. -.-- -..]
 PU1LYE = L Y E (Lima Yankee Echo) [.-.. -.-- .]
 PU1LYF = L Y F (Lima Yankee Foxtrot) [.-.. -.-- ..-.]
 PU1LYG = L Y G (Lima Yankee Golf) [.-.. -.-- --.]
 PU1LYH = L Y H (Lima Yankee Hotel) [.-.. -.-- ....]
 PU1LYI = L Y I (Lima Yankee India) [.-.. -.-- ..]
 PU1LYJ = L Y J (Lima Yankee Juliett) [.-.. -.-- .---]
 PU1LYK = L Y K (Lima Yankee Kilo) [.-.. -.-- -.-]
 PU1LYM = L Y M (Lima Yankee Mike) [.-.. -.-- --]
 PU1LYO = L Y O (Lima Yankee Oscar) [.-.. -.-- ---]
 PU1LYQ = L Y Q (Lima Yankee Quebec) [.-.. -.-- --.-]
 PU1LYS = L Y S (Lima Yankee Sierra) [.-.. -.-- ...]
 PU1LYT = L Y T (Lima Yankee Tango) [.-.. -.-- -]
 PU1LYU = L Y U (Lima Yankee Uniform) [.-.. -.-- ..-]
 PU1LYV = L Y V (Lima Yankee Victor) [.-.. -.-- ...-]
 PU1LYW = L Y W (Lima Yankee Whiskey) [.-.. -.-- .--]
 PU1LZA = L Z A (Lima Zulu Alfa) [.-.. --.. .-]
 PU1LZD = L Z D (Lima Zulu Delta) [.-.. --.. -..]
 PU1LZG = L Z G (Lima Zulu Golf) [.-.. --.. --.]
 PU1LZH = L Z H (Lima Zulu Hotel) [.-.. --.. ....]
 PU1LZI = L Z I (Lima Zulu India) [.-.. --.. ..]
 PU1LZK = L Z K (Lima Zulu Kilo) [.-.. --.. -.-]
 PU1LZM = L Z M (Lima Zulu Mike) [.-.. --.. --]
 PU1LZN = L Z N (Lima Zulu November) [.-.. --.. -.]
 PU1LZO = L Z O (Lima Zulu Oscar) [.-.. --.. ---]
 PU1LZP = L Z P (Lima Zulu Papa) [.-.. --.. .--.]
 PU1LZQ = L Z Q (Lima Zulu Quebec) [.-.. --.. --.-]
 PU1LZR = L Z R (Lima Zulu Romeo) [.-.. --.. .-.]
 PU1LZT = L Z T (Lima Zulu Tango) [.-.. --.. -]
 PU1LZU = L Z U (Lima Zulu Uniform) [.-.. --.. ..-]
 PU1LZV = L Z V (Lima Zulu Victor) [.-.. --.. ...-]
 PU1LZW = L Z W (Lima Zulu Whiskey) [.-.. --.. .--]
 PU1LZY = L Z Y (Lima Zulu Yankee) [.-.. --.. -.--]
 PU1MAK = M A K (Mike Alfa Kilo) [-- .- -.-]
 PU1MBI = M B I (Mike Bravo India) [-- -... ..]
 PU1MBJ = M B J (Mike Bravo Juliett) [-- -... .---]
 PU1MBK = M B K (Mike Bravo Kilo) [-- -... -.-]
 PU1MBP = M B P (Mike Bravo Papa) [-- -... .--.]
 PU1MBQ = M B Q (Mike Bravo Quebec) [-- -... --.-]
 PU1MBW = M B W (Mike Bravo Whiskey) [-- -... .--]
 PU1MCH = M C H (Mike Charlie Hotel) [-- -.-. ....]
 PU1MCL = M C L (Mike Charlie Lima) [-- -.-. .-..]
 PU1MCU = M C U (Mike Charlie Uniform) [-- -.-. ..-]
 PU1MDC = M D C (Mike Delta Charlie) [-- -.. -.-.]
 PU1MDH = M D H (Mike Delta Hotel) [-- -.. ....]
 PU1MDK = M D K (Mike Delta Kilo) [-- -.. -.-]
 PU1MDL = M D L (Mike Delta Lima) [-- -.. .-..]
 PU1MDN = M D N (Mike Delta November) [-- -.. -.]
 PU1MDZ = M D Z (Mike Delta Zulu) [-- -.. --..]
 PU1MEH = M E H (Mike Echo Hotel) [-- . ....]
 PU1MEJ = M E J (Mike Echo Juliett) [-- . .---]
 PU1MEN = M E N (Mike Echo November) [-- . -.]
 PU1MEO = M E O (Mike Echo Oscar) [-- . ---]
 PU1MEP = M E P (Mike Echo Papa) [-- . .--.]
 PU1MEQ = M E Q (Mike Echo Quebec) [-- . --.-]
 PU1MET = M E T (Mike Echo Tango) [-- . -]
 PU1MEZ = M E Z (Mike Echo Zulu) [-- . --..]
 PU1MFI = M F I (Mike Foxtrot India) [-- ..-. ..]
 PU1MFT = M F T (Mike Foxtrot Tango) [-- ..-. -]
 PU1MFY = M F Y (Mike Foxtrot Yankee) [-- ..-. -.--]
 PU1MFZ = M F Z (Mike Foxtrot Zulu) [-- ..-. --..]
 PU1MGH = M G H (Mike Golf Hotel) [-- --. ....]
 PU1MGJ = M G J (Mike Golf Juliett) [-- --. .---]
 PU1MGQ = M G Q (Mike Golf Quebec) [-- --. --.-]
 PU1MGU = M G U (Mike Golf Uniform) [-- --. ..-]
 PU1MHD = M H D (Mike Hotel Delta) [-- .... -..]
 PU1MHE = M H E (Mike Hotel Echo) [-- .... .]
 PU1MHF = M H F (Mike Hotel Foxtrot) [-- .... ..-.]
 PU1MHG = M H G (Mike Hotel Golf) [-- .... --.]
 PU1MHI = M H I (Mike Hotel India) [-- .... ..]
 PU1MHK = M H K (Mike Hotel Kilo) [-- .... -.-]
 PU1MHO = M H O (Mike Hotel Oscar) [-- .... ---]
 PU1MHQ = M H Q (Mike Hotel Quebec) [-- .... --.-]
 PU1MHR = M H R (Mike Hotel Romeo) [-- .... .-.]
 PU1MHS = M H S (Mike Hotel Sierra) [-- .... ...]
 PU1MHT = M H T (Mike Hotel Tango) [-- .... -]
 PU1MHU = M H U (Mike Hotel Uniform) [-- .... ..-]
 PU1MHV = M H V (Mike Hotel Victor) [-- .... ...-]
 PU1MHW = M H W (Mike Hotel Whiskey) [-- .... .--]
 PU1MHY = M H Y (Mike Hotel Yankee) [-- .... -.--]
 PU1MIA = M I A (Mike India Alfa) [-- .. .-]
 PU1MID = M I D (Mike India Delta) [-- .. -..]
 PU1MIH = M I H (Mike India Hotel) [-- .. ....]
 PU1MIJ = M I J (Mike India Juliett) [-- .. .---]
 PU1MIN = M I N (Mike India November) [-- .. -.]
 PU1MIO = M I O (Mike India Oscar) [-- .. ---]
 PU1MIQ = M I Q (Mike India Quebec) [-- .. --.-]
 PU1MIR = M I R (Mike India Romeo) [-- .. .-.]
 PU1MIT = M I T (Mike India Tango) [-- .. -]
 PU1MIU = M I U (Mike India Uniform) [-- .. ..-]
 PU1MIW = M I W (Mike India Whiskey) [-- .. .--]
 PU1MJI = M J I (Mike Juliett India) [-- .--- ..]
 PU1MJK = M J K (Mike Juliett Kilo) [-- .--- -.-]
 PU1MJN = M J N (Mike Juliett November) [-- .--- -.]
 PU1MJO = M J O (Mike Juliett Oscar) [-- .--- ---]
 PU1MJT = M J T (Mike Juliett Tango) [-- .--- -]
 PU1MJU = M J U (Mike Juliett Uniform) [-- .--- ..-]
 PU1MJV = M J V (Mike Juliett Victor) [-- .--- ...-]
 PU1MJW = M J W (Mike Juliett Whiskey) [-- .--- .--]
 PU1MJZ = M J Z (Mike Juliett Zulu) [-- .--- --..]
 PU1MKB = M K B (Mike Kilo Bravo) [-- -.- -...]
 PU1MKD = M K D (Mike Kilo Delta) [-- -.- -..]
 PU1MKE = M K E (Mike Kilo Echo) [-- -.- .]
 PU1MKG = M K G (Mike Kilo Golf) [-- -.- --.]
 PU1MKI = M K I (Mike Kilo India) [-- -.- ..]
 PU1MKN = M K N (Mike Kilo November) [-- -.- -.]
 PU1MKP = M K P (Mike Kilo Papa) [-- -.- .--.]
 PU1MKQ = M K Q (Mike Kilo Quebec) [-- -.- --.-]
 PU1MKR = M K R (Mike Kilo Romeo) [-- -.- .-.]
 PU1MKS = M K S (Mike Kilo Sierra) [-- -.- ...]
 PU1MKT = M K T (Mike Kilo Tango) [-- -.- -]
 PU1MKU = M K U (Mike Kilo Uniform) [-- -.- ..-]
 PU1MKW = M K W (Mike Kilo Whiskey) [-- -.- .--]
 PU1MKY = M K Y (Mike Kilo Yankee) [-- -.- -.--]
 PU1MLH = M L H (Mike Lima Hotel) [-- .-.. ....]
 PU1MLN = M L N (Mike Lima November) [-- .-.. -.]
 PU1MLQ = M L Q (Mike Lima Quebec) [-- .-.. --.-]
 PU1MLW = M L W (Mike Lima Whiskey) [-- .-.. .--]
 PU1MLY = M L Y (Mike Lima Yankee) [-- .-.. -.--]
 PU1MNB = M N B (Mike November Bravo) [-- -. -...]
 PU1MNC = M N C (Mike November Charlie) [-- -. -.-.]
 PU1MNE = M N E (Mike November Echo) [-- -. .]
 PU1MNG = M N G (Mike November Golf) [-- -. --.]
 PU1MNH = M N H (Mike November Hotel) [-- -. ....]
 PU1MNJ = M N J (Mike November Juliett) [-- -. .---]
 PU1MNK = M N K (Mike November Kilo) [-- -. -.-]
 PU1MNP = M N P (Mike November Papa) [-- -. .--.]
 PU1MNQ = M N Q (Mike November Quebec) [-- -. --.-]
 PU1MNR = M N R (Mike November Romeo) [-- -. .-.]
 PU1MNV = M N V (Mike November Victor) [-- -. ...-]
 PU1MNW = M N W (Mike November Whiskey) [-- -. .--]
 PU1MNZ = M N Z (Mike November Zulu) [-- -. --..]
 PU1MOJ = M O J (Mike Oscar Juliett) [-- --- .---]
 PU1MON = M O N (Mike Oscar November) [-- --- -.]
 PU1MOQ = M O Q (Mike Oscar Quebec) [-- --- --.-]
 PU1MOU = M O U (Mike Oscar Uniform) [-- --- ..-]
 PU1MOW = M O W (Mike Oscar Whiskey) [-- --- .--]
 PU1MPI = M P I (Mike Papa India) [-- .--. ..]
 PU1MPK = M P K (Mike Papa Kilo) [-- .--. -.-]
 PU1MPN = M P N (Mike Papa November) [-- .--. -.]
 PU1MPO = M P O (Mike Papa Oscar) [-- .--. ---]
 PU1MPS = M P S (Mike Papa Sierra) [-- .--. ...]
 PU1MQA = M Q A (Mike Quebec Alfa) [-- --.- .-]
 PU1MQC = M Q C (Mike Quebec Charlie) [-- --.- -.-.]
 PU1MQD = M Q D (Mike Quebec Delta) [-- --.- -..]
 PU1MQF = M Q F (Mike Quebec Foxtrot) [-- --.- ..-.]
 PU1MQG = M Q G (Mike Quebec Golf) [-- --.- --.]
 PU1MQH = M Q H (Mike Quebec Hotel) [-- --.- ....]
 PU1MQI = M Q I (Mike Quebec India) [-- --.- ..]
 PU1MQJ = M Q J (Mike Quebec Juliett) [-- --.- .---]
 PU1MQK = M Q K (Mike Quebec Kilo) [-- --.- -.-]
 PU1MQL = M Q L (Mike Quebec Lima) [-- --.- .-..]
 PU1MQN = M Q N (Mike Quebec November) [-- --.- -.]
 PU1MQO = M Q O (Mike Quebec Oscar) [-- --.- ---]
 PU1MQP = M Q P (Mike Quebec Papa) [-- --.- .--.]
 PU1MQR = M Q R (Mike Quebec Romeo) [-- --.- .-.]
 PU1MQT = M Q T (Mike Quebec Tango) [-- --.- -]
 PU1MQU = M Q U (Mike Quebec Uniform) [-- --.- ..-]
 PU1MQW = M Q W (Mike Quebec Whiskey) [-- --.- .--]
 PU1MQZ = M Q Z (Mike Quebec Zulu) [-- --.- --..]
 PU1MRB = M R B (Mike Romeo Bravo) [-- .-. -...]
 PU1MRH = M R H (Mike Romeo Hotel) [-- .-. ....]
 PU1MRQ = M R Q (Mike Romeo Quebec) [-- .-. --.-]
 PU1MRU = M R U (Mike Romeo Uniform) [-- .-. ..-]
 PU1MRW = M R W (Mike Romeo Whiskey) [-- .-. .--]
 PU1MSQ = M S Q (Mike Sierra Quebec) [-- ... --.-]
 PU1MSV = M S V (Mike Sierra Victor) [-- ... ...-]
 PU1MSZ = M S Z (Mike Sierra Zulu) [-- ... --..]
 PU1MTL = M T L (Mike Tango Lima) [-- - .-..]
 PU1MTN = M T N (Mike Tango November) [-- - -.]
 PU1MTQ = M T Q (Mike Tango Quebec) [-- - --.-]
 PU1MTU = M T U (Mike Tango Uniform) [-- - ..-]
 PU1MTV = M T V (Mike Tango Victor) [-- - ...-]
 PU1MTY = M T Y (Mike Tango Yankee) [-- - -.--]
 PU1MUA = M U A (Mike Uniform Alfa) [-- ..- .-]
 PU1MUB = M U B (Mike Uniform Bravo) [-- ..- -...]
 PU1MUE = M U E (Mike Uniform Echo) [-- ..- .]
 PU1MUF = M U F (Mike Uniform Foxtrot) [-- ..- ..-.]
 PU1MUH = M U H (Mike Uniform Hotel) [-- ..- ....]
 PU1MUI = M U I (Mike Uniform India) [-- ..- ..]
