 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1WHS = W H S (Whiskey Hotel Sierra) [.-- .... ...]
 PU1WHT = W H T (Whiskey Hotel Tango) [.-- .... -]
 PU1WHU = W H U (Whiskey Hotel Uniform) [.-- .... ..-]
 PU1WHV = W H V (Whiskey Hotel Victor) [.-- .... ...-]
 PU1WHW = W H W (Whiskey Hotel Whiskey) [.-- .... .--]
 PU1WHX = W H X (Whiskey Hotel X-ray) [.-- .... -..-]
 PU1WIA = W I A (Whiskey India Alfa) [.-- .. .-]
 PU1WIC = W I C (Whiskey India Charlie) [.-- .. -.-.]
 PU1WID = W I D (Whiskey India Delta) [.-- .. -..]
 PU1WIE = W I E (Whiskey India Echo) [.-- .. .]
 PU1WIF = W I F (Whiskey India Foxtrot) [.-- .. ..-.]
 PU1WIG = W I G (Whiskey India Golf) [.-- .. --.]
 PU1WIH = W I H (Whiskey India Hotel) [.-- .. ....]
 PU1WIJ = W I J (Whiskey India Juliett) [.-- .. .---]
 PU1WIN = W I N (Whiskey India November) [.-- .. -.]
 PU1WIP = W I P (Whiskey India Papa) [.-- .. .--.]
 PU1WIQ = W I Q (Whiskey India Quebec) [.-- .. --.-]
 PU1WIR = W I R (Whiskey India Romeo) [.-- .. .-.]
 PU1WIS = W I S (Whiskey India Sierra) [.-- .. ...]
 PU1WIT = W I T (Whiskey India Tango) [.-- .. -]
 PU1WIU = W I U (Whiskey India Uniform) [.-- .. ..-]
 PU1WIV = W I V (Whiskey India Victor) [.-- .. ...-]
 PU1WIW = W I W (Whiskey India Whiskey) [.-- .. .--]
 PU1WIX = W I X (Whiskey India X-ray) [.-- .. -..-]
 PU1WIY = W I Y (Whiskey India Yankee) [.-- .. -.--]
 PU1WIZ = W I Z (Whiskey India Zulu) [.-- .. --..]
 PU1WJA = W J A (Whiskey Juliett Alfa) [.-- .--- .-]
 PU1WJD = W J D (Whiskey Juliett Delta) [.-- .--- -..]
 PU1WJE = W J E (Whiskey Juliett Echo) [.-- .--- .]
 PU1WJF = W J F (Whiskey Juliett Foxtrot) [.-- .--- ..-.]
 PU1WJG = W J G (Whiskey Juliett Golf) [.-- .--- --.]
 PU1WJH = W J H (Whiskey Juliett Hotel) [.-- .--- ....]
 PU1WJI = W J I (Whiskey Juliett India) [.-- .--- ..]
 PU1WJJ = W J J (Whiskey Juliett Juliett) [.-- .--- .---]
 PU1WJK = W J K (Whiskey Juliett Kilo) [.-- .--- -.-]
 PU1WJM = W J M (Whiskey Juliett Mike) [.-- .--- --]
 PU1WJN = W J N (Whiskey Juliett November) [.-- .--- -.]
 PU1WJO = W J O (Whiskey Juliett Oscar) [.-- .--- ---]
 PU1WJP = W J P (Whiskey Juliett Papa) [.-- .--- .--.]
 PU1WJQ = W J Q (Whiskey Juliett Quebec) [.-- .--- --.-]
 PU1WJS = W J S (Whiskey Juliett Sierra) [.-- .--- ...]
 PU1WJT = W J T (Whiskey Juliett Tango) [.-- .--- -]
 PU1WJU = W J U (Whiskey Juliett Uniform) [.-- .--- ..-]
 PU1WJW = W J W (Whiskey Juliett Whiskey) [.-- .--- .--]
 PU1WJX = W J X (Whiskey Juliett X-ray) [.-- .--- -..-]
 PU1WJY = W J Y (Whiskey Juliett Yankee) [.-- .--- -.--]
 PU1WJZ = W J Z (Whiskey Juliett Zulu) [.-- .--- --..]
 PU1WKA = W K A (Whiskey Kilo Alfa) [.-- -.- .-]
 PU1WKC = W K C (Whiskey Kilo Charlie) [.-- -.- -.-.]
 PU1WKD = W K D (Whiskey Kilo Delta) [.-- -.- -..]
 PU1WKE = W K E (Whiskey Kilo Echo) [.-- -.- .]
 PU1WKF = W K F (Whiskey Kilo Foxtrot) [.-- -.- ..-.]
 PU1WKH = W K H (Whiskey Kilo Hotel) [.-- -.- ....]
 PU1WKI = W K I (Whiskey Kilo India) [.-- -.- ..]
 PU1WKJ = W K J (Whiskey Kilo Juliett) [.-- -.- .---]
 PU1WKK = W K K (Whiskey Kilo Kilo) [.-- -.- -.-]
 PU1WKM = W K M (Whiskey Kilo Mike) [.-- -.- --]
 PU1WKN = W K N (Whiskey Kilo November) [.-- -.- -.]
 PU1WKO = W K O (Whiskey Kilo Oscar) [.-- -.- ---]
 PU1WKP = W K P (Whiskey Kilo Papa) [.-- -.- .--.]
 PU1WKQ = W K Q (Whiskey Kilo Quebec) [.-- -.- --.-]
 PU1WKR = W K R (Whiskey Kilo Romeo) [.-- -.- .-.]
 PU1WKS = W K S (Whiskey Kilo Sierra) [.-- -.- ...]
 PU1WKT = W K T (Whiskey Kilo Tango) [.-- -.- -]
 PU1WKU = W K U (Whiskey Kilo Uniform) [.-- -.- ..-]
 PU1WKV = W K V (Whiskey Kilo Victor) [.-- -.- ...-]
 PU1WKW = W K W (Whiskey Kilo Whiskey) [.-- -.- .--]
 PU1WKX = W K X (Whiskey Kilo X-ray) [.-- -.- -..-]
 PU1WKY = W K Y (Whiskey Kilo Yankee) [.-- -.- -.--]
 PU1WKZ = W K Z (Whiskey Kilo Zulu) [.-- -.- --..]
 PU1WLC = W L C (Whiskey Lima Charlie) [.-- .-.. -.-.]
 PU1WLD = W L D (Whiskey Lima Delta) [.-- .-.. -..]
 PU1WLE = W L E (Whiskey Lima Echo) [.-- .-.. .]
 PU1WLH = W L H (Whiskey Lima Hotel) [.-- .-.. ....]
 PU1WLI = W L I (Whiskey Lima India) [.-- .-.. ..]
 PU1WLJ = W L J (Whiskey Lima Juliett) [.-- .-.. .---]
 PU1WLK = W L K (Whiskey Lima Kilo) [.-- .-.. -.-]
 PU1WLN = W L N (Whiskey Lima November) [.-- .-.. -.]
 PU1WLO = W L O (Whiskey Lima Oscar) [.-- .-.. ---]
 PU1WLP = W L P (Whiskey Lima Papa) [.-- .-.. .--.]
 PU1WLQ = W L Q (Whiskey Lima Quebec) [.-- .-.. --.-]
 PU1WLR = W L R (Whiskey Lima Romeo) [.-- .-.. .-.]
 PU1WLU = W L U (Whiskey Lima Uniform) [.-- .-.. ..-]
 PU1WLV = W L V (Whiskey Lima Victor) [.-- .-.. ...-]
 PU1WLX = W L X (Whiskey Lima X-ray) [.-- .-.. -..-]
 PU1WLY = W L Y (Whiskey Lima Yankee) [.-- .-.. -.--]
 PU1WLZ = W L Z (Whiskey Lima Zulu) [.-- .-.. --..]
 PU1WMF = W M F (Whiskey Mike Foxtrot) [.-- -- ..-.]
 PU1WMH = W M H (Whiskey Mike Hotel) [.-- -- ....]
 PU1WMI = W M I (Whiskey Mike India) [.-- -- ..]
 PU1WMJ = W M J (Whiskey Mike Juliett) [.-- -- .---]
 PU1WMP = W M P (Whiskey Mike Papa) [.-- -- .--.]
 PU1WMQ = W M Q (Whiskey Mike Quebec) [.-- -- --.-]
 PU1WMR = W M R (Whiskey Mike Romeo) [.-- -- .-.]
 PU1WMU = W M U (Whiskey Mike Uniform) [.-- -- ..-]
 PU1WMW = W M W (Whiskey Mike Whiskey) [.-- -- .--]
 PU1WMX = W M X (Whiskey Mike X-ray) [.-- -- -..-]
 PU1WMZ = W M Z (Whiskey Mike Zulu) [.-- -- --..]
 PU1WNA = W N A (Whiskey November Alfa) [.-- -. .-]
 PU1WNB = W N B (Whiskey November Bravo) [.-- -. -...]
 PU1WNC = W N C (Whiskey November Charlie) [.-- -. -.-.]
 PU1WND = W N D (Whiskey November Delta) [.-- -. -..]
 PU1WNE = W N E (Whiskey November Echo) [.-- -. .]
 PU1WNF = W N F (Whiskey November Foxtrot) [.-- -. ..-.]
 PU1WNG = W N G (Whiskey November Golf) [.-- -. --.]
 PU1WNH = W N H (Whiskey November Hotel) [.-- -. ....]
 PU1WNI = W N I (Whiskey November India) [.-- -. ..]
 PU1WNJ = W N J (Whiskey November Juliett) [.-- -. .---]
 PU1WNK = W N K (Whiskey November Kilo) [.-- -. -.-]
 PU1WNL = W N L (Whiskey November Lima) [.-- -. .-..]
 PU1WNM = W N M (Whiskey November Mike) [.-- -. --]
 PU1WNN = W N N (Whiskey November November) [.-- -. -.]
 PU1WNO = W N O (Whiskey November Oscar) [.-- -. ---]
 PU1WNP = W N P (Whiskey November Papa) [.-- -. .--.]
 PU1WNQ = W N Q (Whiskey November Quebec) [.-- -. --.-]
 PU1WNR = W N R (Whiskey November Romeo) [.-- -. .-.]
 PU1WNS = W N S (Whiskey November Sierra) [.-- -. ...]
 PU1WNU = W N U (Whiskey November Uniform) [.-- -. ..-]
 PU1WNW = W N W (Whiskey November Whiskey) [.-- -. .--]
 PU1WNX = W N X (Whiskey November X-ray) [.-- -. -..-]
 PU1WNY = W N Y (Whiskey November Yankee) [.-- -. -.--]
 PU1WNZ = W N Z (Whiskey November Zulu) [.-- -. --..]
 PU1WOA = W O A (Whiskey Oscar Alfa) [.-- --- .-]
 PU1WOB = W O B (Whiskey Oscar Bravo) [.-- --- -...]
 PU1WOC = W O C (Whiskey Oscar Charlie) [.-- --- -.-.]
 PU1WOD = W O D (Whiskey Oscar Delta) [.-- --- -..]
 PU1WOE = W O E (Whiskey Oscar Echo) [.-- --- .]
 PU1WOH = W O H (Whiskey Oscar Hotel) [.-- --- ....]
 PU1WOI = W O I (Whiskey Oscar India) [.-- --- ..]
 PU1WOJ = W O J (Whiskey Oscar Juliett) [.-- --- .---]
 PU1WOK = W O K (Whiskey Oscar Kilo) [.-- --- -.-]
 PU1WOL = W O L (Whiskey Oscar Lima) [.-- --- .-..]
 PU1WOM = W O M (Whiskey Oscar Mike) [.-- --- --]
 PU1WON = W O N (Whiskey Oscar November) [.-- --- -.]
 PU1WOO = W O O (Whiskey Oscar Oscar) [.-- --- ---]
 PU1WOP = W O P (Whiskey Oscar Papa) [.-- --- .--.]
 PU1WOQ = W O Q (Whiskey Oscar Quebec) [.-- --- --.-]
 PU1WOR = W O R (Whiskey Oscar Romeo) [.-- --- .-.]
 PU1WOS = W O S (Whiskey Oscar Sierra) [.-- --- ...]
 PU1WOU = W O U (Whiskey Oscar Uniform) [.-- --- ..-]
 PU1WOV = W O V (Whiskey Oscar Victor) [.-- --- ...-]
 PU1WOX = W O X (Whiskey Oscar X-ray) [.-- --- -..-]
 PU1WOY = W O Y (Whiskey Oscar Yankee) [.-- --- -.--]
 PU1WOZ = W O Z (Whiskey Oscar Zulu) [.-- --- --..]
 PU1WPA = W P A (Whiskey Papa Alfa) [.-- .--. .-]
 PU1WPB = W P B (Whiskey Papa Bravo) [.-- .--. -...]
 PU1WPD = W P D (Whiskey Papa Delta) [.-- .--. -..]
 PU1WPE = W P E (Whiskey Papa Echo) [.-- .--. .]
 PU1WPF = W P F (Whiskey Papa Foxtrot) [.-- .--. ..-.]
 PU1WPH = W P H (Whiskey Papa Hotel) [.-- .--. ....]
 PU1WPI = W P I (Whiskey Papa India) [.-- .--. ..]
 PU1WPJ = W P J (Whiskey Papa Juliett) [.-- .--. .---]
 PU1WPK = W P K (Whiskey Papa Kilo) [.-- .--. -.-]
 PU1WPM = W P M (Whiskey Papa Mike) [.-- .--. --]
 PU1WPO = W P O (Whiskey Papa Oscar) [.-- .--. ---]
 PU1WPP = W P P (Whiskey Papa Papa) [.-- .--. .--.]
 PU1WPQ = W P Q (Whiskey Papa Quebec) [.-- .--. --.-]
 PU1WPR = W P R (Whiskey Papa Romeo) [.-- .--. .-.]
 PU1WPS = W P S (Whiskey Papa Sierra) [.-- .--. ...]
 PU1WPU = W P U (Whiskey Papa Uniform) [.-- .--. ..-]
 PU1WPV = W P V (Whiskey Papa Victor) [.-- .--. ...-]
 PU1WPW = W P W (Whiskey Papa Whiskey) [.-- .--. .--]
 PU1WPZ = W P Z (Whiskey Papa Zulu) [.-- .--. --..]
 PU1WQA = W Q A (Whiskey Quebec Alfa) [.-- --.- .-]
 PU1WQB = W Q B (Whiskey Quebec Bravo) [.-- --.- -...]
 PU1WQC = W Q C (Whiskey Quebec Charlie) [.-- --.- -.-.]
 PU1WQD = W Q D (Whiskey Quebec Delta) [.-- --.- -..]
 PU1WQE = W Q E (Whiskey Quebec Echo) [.-- --.- .]
 PU1WQF = W Q F (Whiskey Quebec Foxtrot) [.-- --.- ..-.]
 PU1WQG = W Q G (Whiskey Quebec Golf) [.-- --.- --.]
 PU1WQH = W Q H (Whiskey Quebec Hotel) [.-- --.- ....]
 PU1WQI = W Q I (Whiskey Quebec India) [.-- --.- ..]
 PU1WQJ = W Q J (Whiskey Quebec Juliett) [.-- --.- .---]
 PU1WQK = W Q K (Whiskey Quebec Kilo) [.-- --.- -.-]
 PU1WQL = W Q L (Whiskey Quebec Lima) [.-- --.- .-..]
 PU1WQM = W Q M (Whiskey Quebec Mike) [.-- --.- --]
 PU1WQN = W Q N (Whiskey Quebec November) [.-- --.- -.]
 PU1WQO = W Q O (Whiskey Quebec Oscar) [.-- --.- ---]
 PU1WQP = W Q P (Whiskey Quebec Papa) [.-- --.- .--.]
 PU1WQQ = W Q Q (Whiskey Quebec Quebec) [.-- --.- --.-]
 PU1WQR = W Q R (Whiskey Quebec Romeo) [.-- --.- .-.]
 PU1WQS = W Q S (Whiskey Quebec Sierra) [.-- --.- ...]
 PU1WQT = W Q T (Whiskey Quebec Tango) [.-- --.- -]
 PU1WQU = W Q U (Whiskey Quebec Uniform) [.-- --.- ..-]
 PU1WQV = W Q V (Whiskey Quebec Victor) [.-- --.- ...-]
 PU1WQW = W Q W (Whiskey Quebec Whiskey) [.-- --.- .--]
 PU1WQX = W Q X (Whiskey Quebec X-ray) [.-- --.- -..-]
 PU1WQY = W Q Y (Whiskey Quebec Yankee) [.-- --.- -.--]
 PU1WQZ = W Q Z (Whiskey Quebec Zulu) [.-- --.- --..]
 PU1WRA = W R A (Whiskey Romeo Alfa) [.-- .-. .-]
 PU1WRD = W R D (Whiskey Romeo Delta) [.-- .-. -..]
 PU1WRH = W R H (Whiskey Romeo Hotel) [.-- .-. ....]
 PU1WRI = W R I (Whiskey Romeo India) [.-- .-. ..]
 PU1WRJ = W R J (Whiskey Romeo Juliett) [.-- .-. .---]
 PU1WRK = W R K (Whiskey Romeo Kilo) [.-- .-. -.-]
 PU1WRL = W R L (Whiskey Romeo Lima) [.-- .-. .-..]
 PU1WRN = W R N (Whiskey Romeo November) [.-- .-. -.]
 PU1WRO = W R O (Whiskey Romeo Oscar) [.-- .-. ---]
 PU1WRQ = W R Q (Whiskey Romeo Quebec) [.-- .-. --.-]
 PU1WRR = W R R (Whiskey Romeo Romeo) [.-- .-. .-.]
 PU1WRU = W R U (Whiskey Romeo Uniform) [.-- .-. ..-]
 PU1WRV = W R V (Whiskey Romeo Victor) [.-- .-. ...-]
 PU1WRW = W R W (Whiskey Romeo Whiskey) [.-- .-. .--]
 PU1WRX = W R X (Whiskey Romeo X-ray) [.-- .-. -..-]
 PU1WRY = W R Y (Whiskey Romeo Yankee) [.-- .-. -.--]
 PU1WRZ = W R Z (Whiskey Romeo Zulu) [.-- .-. --..]
 PU1WSC = W S C (Whiskey Sierra Charlie) [.-- ... -.-.]
 PU1WSD = W S D (Whiskey Sierra Delta) [.-- ... -..]
 PU1WSE = W S E (Whiskey Sierra Echo) [.-- ... .]
 PU1WSF = W S F (Whiskey Sierra Foxtrot) [.-- ... ..-.]
 PU1WSH = W S H (Whiskey Sierra Hotel) [.-- ... ....]
 PU1WSI = W S I (Whiskey Sierra India) [.-- ... ..]
 PU1WSJ = W S J (Whiskey Sierra Juliett) [.-- ... .---]
 PU1WSK = W S K (Whiskey Sierra Kilo) [.-- ... -.-]
 PU1WSL = W S L (Whiskey Sierra Lima) [.-- ... .-..]
 PU1WSN = W S N (Whiskey Sierra November) [.-- ... -.]
 PU1WSO = W S O (Whiskey Sierra Oscar) [.-- ... ---]
 PU1WSQ = W S Q (Whiskey Sierra Quebec) [.-- ... --.-]
 PU1WSS = W S S (Whiskey Sierra Sierra) [.-- ... ...]
 PU1WSU = W S U (Whiskey Sierra Uniform) [.-- ... ..-]
 PU1WSV = W S V (Whiskey Sierra Victor) [.-- ... ...-]
 PU1WSX = W S X (Whiskey Sierra X-ray) [.-- ... -..-]
 PU1WSZ = W S Z (Whiskey Sierra Zulu) [.-- ... --..]
 PU1WTA = W T A (Whiskey Tango Alfa) [.-- - .-]
 PU1WTB = W T B (Whiskey Tango Bravo) [.-- - -...]
 PU1WTC = W T C (Whiskey Tango Charlie) [.-- - -.-.]
 PU1WTH = W T H (Whiskey Tango Hotel) [.-- - ....]
 PU1WTI = W T I (Whiskey Tango India) [.-- - ..]
 PU1WTJ = W T J (Whiskey Tango Juliett) [.-- - .---]
 PU1WTL = W T L (Whiskey Tango Lima) [.-- - .-..]
 PU1WTN = W T N (Whiskey Tango November) [.-- - -.]
 PU1WTO = W T O (Whiskey Tango Oscar) [.-- - ---]
 PU1WTQ = W T Q (Whiskey Tango Quebec) [.-- - --.-]
 PU1WTT = W T T (Whiskey Tango Tango) [.-- - -]
 PU1WTU = W T U (Whiskey Tango Uniform) [.-- - ..-]
 PU1WTV = W T V (Whiskey Tango Victor) [.-- - ...-]
 PU1WTX = W T X (Whiskey Tango X-ray) [.-- - -..-]
 PU1WTY = W T Y (Whiskey Tango Yankee) [.-- - -.--]
 PU1WUA = W U A (Whiskey Uniform Alfa) [.-- ..- .-]
 PU1WUB = W U B (Whiskey Uniform Bravo) [.-- ..- -...]
 PU1WUC = W U C (Whiskey Uniform Charlie) [.-- ..- -.-.]
 PU1WUD = W U D (Whiskey Uniform Delta) [.-- ..- -..]
 PU1WUE = W U E (Whiskey Uniform Echo) [.-- ..- .]
 PU1WUF = W U F (Whiskey Uniform Foxtrot) [.-- ..- ..-.]
 PU1WUG = W U G (Whiskey Uniform Golf) [.-- ..- --.]
 PU1WUH = W U H (Whiskey Uniform Hotel) [.-- ..- ....]
 PU1WUI = W U I (Whiskey Uniform India) [.-- ..- ..]
 PU1WUJ = W U J (Whiskey Uniform Juliett) [.-- ..- .---]
 PU1WUK = W U K (Whiskey Uniform Kilo) [.-- ..- -.-]
 PU1WUL = W U L (Whiskey Uniform Lima) [.-- ..- .-..]
 PU1WUM = W U M (Whiskey Uniform Mike) [.-- ..- --]
 PU1WUN = W U N (Whiskey Uniform November) [.-- ..- -.]
 PU1WUO = W U O (Whiskey Uniform Oscar) [.-- ..- ---]
 PU1WUP = W U P (Whiskey Uniform Papa) [.-- ..- .--.]
 PU1WUQ = W U Q (Whiskey Uniform Quebec) [.-- ..- --.-]
 PU1WUR = W U R (Whiskey Uniform Romeo) [.-- ..- .-.]
 PU1WUS = W U S (Whiskey Uniform Sierra) [.-- ..- ...]
 PU1WUT = W U T (Whiskey Uniform Tango) [.-- ..- -]
 PU1WUU = W U U (Whiskey Uniform Uniform) [.-- ..- ..-]
 PU1WUV = W U V (Whiskey Uniform Victor) [.-- ..- ...-]
 PU1WUW = W U W (Whiskey Uniform Whiskey) [.-- ..- .--]
 PU1WUX = W U X (Whiskey Uniform X-ray) [.-- ..- -..-]
 PU1WUY = W U Y (Whiskey Uniform Yankee) [.-- ..- -.--]
 PU1WVA = W V A (Whiskey Victor Alfa) [.-- ...- .-]
 PU1WVB = W V B (Whiskey Victor Bravo) [.-- ...- -...]
 PU1WVD = W V D (Whiskey Victor Delta) [.-- ...- -..]
 PU1WVE = W V E (Whiskey Victor Echo) [.-- ...- .]
 PU1WVF = W V F (Whiskey Victor Foxtrot) [.-- ...- ..-.]
 PU1WVG = W V G (Whiskey Victor Golf) [.-- ...- --.]
 PU1WVH = W V H (Whiskey Victor Hotel) [.-- ...- ....]
 PU1WVI = W V I (Whiskey Victor India) [.-- ...- ..]
 PU1WVJ = W V J (Whiskey Victor Juliett) [.-- ...- .---]
 PU1WVK = W V K (Whiskey Victor Kilo) [.-- ...- -.-]
 PU1WVL = W V L (Whiskey Victor Lima) [.-- ...- .-..]
 PU1WVN = W V N (Whiskey Victor November) [.-- ...- -.]
 PU1WVO = W V O (Whiskey Victor Oscar) [.-- ...- ---]
 PU1WVP = W V P (Whiskey Victor Papa) [.-- ...- .--.]
 PU1WVQ = W V Q (Whiskey Victor Quebec) [.-- ...- --.-]
 PU1WVR = W V R (Whiskey Victor Romeo) [.-- ...- .-.]
 PU1WVS = W V S (Whiskey Victor Sierra) [.-- ...- ...]
 PU1WVT = W V T (Whiskey Victor Tango) [.-- ...- -]
 PU1WVU = W V U (Whiskey Victor Uniform) [.-- ...- ..-]
 PU1WVV = W V V (Whiskey Victor Victor) [.-- ...- ...-]
 PU1WVW = W V W (Whiskey Victor Whiskey) [.-- ...- .--]
 PU1WVX = W V X (Whiskey Victor X-ray) [.-- ...- -..-]
 PU1WVZ = W V Z (Whiskey Victor Zulu) [.-- ...- --..]
 PU1WWB = W W B (Whiskey Whiskey Bravo) [.-- .-- -...]
 PU1WWC = W W C (Whiskey Whiskey Charlie) [.-- .-- -.-.]
 PU1WWD = W W D (Whiskey Whiskey Delta) [.-- .-- -..]
 PU1WWF = W W F (Whiskey Whiskey Foxtrot) [.-- .-- ..-.]
 PU1WWG = W W G (Whiskey Whiskey Golf) [.-- .-- --.]
 PU1WWH = W W H (Whiskey Whiskey Hotel) [.-- .-- ....]
 PU1WWI = W W I (Whiskey Whiskey India) [.-- .-- ..]
 PU1WWJ = W W J (Whiskey Whiskey Juliett) [.-- .-- .---]
 PU1WWK = W W K (Whiskey Whiskey Kilo) [.-- .-- -.-]
 PU1WWL = W W L (Whiskey Whiskey Lima) [.-- .-- .-..]
 PU1WWM = W W M (Whiskey Whiskey Mike) [.-- .-- --]
 PU1WWN = W W N (Whiskey Whiskey November) [.-- .-- -.]
 PU1WWO = W W O (Whiskey Whiskey Oscar) [.-- .-- ---]
 PU1WWP = W W P (Whiskey Whiskey Papa) [.-- .-- .--.]
 PU1WWQ = W W Q (Whiskey Whiskey Quebec) [.-- .-- --.-]
 PU1WWR = W W R (Whiskey Whiskey Romeo) [.-- .-- .-.]
 PU1WWS = W W S (Whiskey Whiskey Sierra) [.-- .-- ...]
 PU1WWT = W W T (Whiskey Whiskey Tango) [.-- .-- -]
 PU1WWU = W W U (Whiskey Whiskey Uniform) [.-- .-- ..-]
 PU1WWV = W W V (Whiskey Whiskey Victor) [.-- .-- ...-]
 PU1WWY = W W Y (Whiskey Whiskey Yankee) [.-- .-- -.--]
 PU1WWZ = W W Z (Whiskey Whiskey Zulu) [.-- .-- --..]
 PU1WXA = W X A (Whiskey X-ray Alfa) [.-- -..- .-]
 PU1WXB = W X B (Whiskey X-ray Bravo) [.-- -..- -...]
 PU1WXC = W X C (Whiskey X-ray Charlie) [.-- -..- -.-.]
 PU1WXD = W X D (Whiskey X-ray Delta) [.-- -..- -..]
 PU1WXE = W X E (Whiskey X-ray Echo) [.-- -..- .]
 PU1WXH = W X H (Whiskey X-ray Hotel) [.-- -..- ....]
 PU1WXI = W X I (Whiskey X-ray India) [.-- -..- ..]
 PU1WXJ = W X J (Whiskey X-ray Juliett) [.-- -..- .---]
 PU1WXK = W X K (Whiskey X-ray Kilo) [.-- -..- -.-]
 PU1WXL = W X L (Whiskey X-ray Lima) [.-- -..- .-..]
 PU1WXM = W X M (Whiskey X-ray Mike) [.-- -..- --]
 PU1WXN = W X N (Whiskey X-ray November) [.-- -..- -.]
 PU1WXO = W X O (Whiskey X-ray Oscar) [.-- -..- ---]
 PU1WXP = W X P (Whiskey X-ray Papa) [.-- -..- .--.]
 PU1WXQ = W X Q (Whiskey X-ray Quebec) [.-- -..- --.-]
 PU1WXS = W X S (Whiskey X-ray Sierra) [.-- -..- ...]
 PU1WXU = W X U (Whiskey X-ray Uniform) [.-- -..- ..-]
 PU1WXV = W X V (Whiskey X-ray Victor) [.-- -..- ...-]
 PU1WXW = W X W (Whiskey X-ray Whiskey) [.-- -..- .--]
 PU1WXX = W X X (Whiskey X-ray X-ray) [.-- -..- -..-]
 PU1WXZ = W X Z (Whiskey X-ray Zulu) [.-- -..- --..]
 PU1WYA = W Y A (Whiskey Yankee Alfa) [.-- -.-- .-]
 PU1WYB = W Y B (Whiskey Yankee Bravo) [.-- -.-- -...]
 PU1WYC = W Y C (Whiskey Yankee Charlie) [.-- -.-- -.-.]
 PU1WYE = W Y E (Whiskey Yankee Echo) [.-- -.-- .]
 PU1WYF = W Y F (Whiskey Yankee Foxtrot) [.-- -.-- ..-.]
 PU1WYH = W Y H (Whiskey Yankee Hotel) [.-- -.-- ....]
 PU1WYI = W Y I (Whiskey Yankee India) [.-- -.-- ..]
 PU1WYJ = W Y J (Whiskey Yankee Juliett) [.-- -.-- .---]
 PU1WYL = W Y L (Whiskey Yankee Lima) [.-- -.-- .-..]
 PU1WYM = W Y M (Whiskey Yankee Mike) [.-- -.-- --]
 PU1WYN = W Y N (Whiskey Yankee November) [.-- -.-- -.]
 PU1WYO = W Y O (Whiskey Yankee Oscar) [.-- -.-- ---]
 PU1WYP = W Y P (Whiskey Yankee Papa) [.-- -.-- .--.]
 PU1WYQ = W Y Q (Whiskey Yankee Quebec) [.-- -.-- --.-]
 PU1WYR = W Y R (Whiskey Yankee Romeo) [.-- -.-- .-.]
 PU1WYS = W Y S (Whiskey Yankee Sierra) [.-- -.-- ...]
 PU1WYT = W Y T (Whiskey Yankee Tango) [.-- -.-- -]
 PU1WYU = W Y U (Whiskey Yankee Uniform) [.-- -.-- ..-]
 PU1WYV = W Y V (Whiskey Yankee Victor) [.-- -.-- ...-]
 PU1WYW = W Y W (Whiskey Yankee Whiskey) [.-- -.-- .--]
 PU1WYX = W Y X (Whiskey Yankee X-ray) [.-- -.-- -..-]
 PU1WYY = W Y Y (Whiskey Yankee Yankee) [.-- -.-- -.--]
 PU1WZA = W Z A (Whiskey Zulu Alfa) [.-- --.. .-]
 PU1WZB = W Z B (Whiskey Zulu Bravo) [.-- --.. -...]
 PU1WZC = W Z C (Whiskey Zulu Charlie) [.-- --.. -.-.]
 PU1WZD = W Z D (Whiskey Zulu Delta) [.-- --.. -..]
 PU1WZF = W Z F (Whiskey Zulu Foxtrot) [.-- --.. ..-.]
 PU1WZG = W Z G (Whiskey Zulu Golf) [.-- --.. --.]
 PU1WZH = W Z H (Whiskey Zulu Hotel) [.-- --.. ....]
 PU1WZI = W Z I (Whiskey Zulu India) [.-- --.. ..]
 PU1WZJ = W Z J (Whiskey Zulu Juliett) [.-- --.. .---]
 PU1WZK = W Z K (Whiskey Zulu Kilo) [.-- --.. -.-]
 PU1WZL = W Z L (Whiskey Zulu Lima) [.-- --.. .-..]
 PU1WZM = W Z M (Whiskey Zulu Mike) [.-- --.. --]
 PU1WZN = W Z N (Whiskey Zulu November) [.-- --.. -.]
 PU1WZO = W Z O (Whiskey Zulu Oscar) [.-- --.. ---]
 PU1WZP = W Z P (Whiskey Zulu Papa) [.-- --.. .--.]
 PU1WZQ = W Z Q (Whiskey Zulu Quebec) [.-- --.. --.-]
 PU1WZR = W Z R (Whiskey Zulu Romeo) [.-- --.. .-.]
 PU1WZS = W Z S (Whiskey Zulu Sierra) [.-- --.. ...]
 PU1WZU = W Z U (Whiskey Zulu Uniform) [.-- --.. ..-]
 PU1WZV = W Z V (Whiskey Zulu Victor) [.-- --.. ...-]
 PU1WZW = W Z W (Whiskey Zulu Whiskey) [.-- --.. .--]
 PU1WZX = W Z X (Whiskey Zulu X-ray) [.-- --.. -..-]
 PU1WZZ = W Z Z (Whiskey Zulu Zulu) [.-- --.. --..]
 PU1XAA = X A A (X-ray Alfa Alfa) [-..- .- .-]
 PU1XAB = X A B (X-ray Alfa Bravo) [-..- .- -...]
 PU1XAC = X A C (X-ray Alfa Charlie) [-..- .- -.-.]
 PU1XAD = X A D (X-ray Alfa Delta) [-..- .- -..]
 PU1XAE = X A E (X-ray Alfa Echo) [-..- .- .]
 PU1XAF = X A F (X-ray Alfa Foxtrot) [-..- .- ..-.]
